ano,id_municipio,area,desmatado,incremento,floresta,nuvem,nao_observado,nao_floresta,hidrografia
2000,1508159,10794.0,1015.9,,9774.1,0.0,3.8,0.0,0.2
2001,1508159,10794.0,1478.7,462.8,9311.3,0.0,3.8,0.0,0.2
2002,1508159,10794.0,1509.6,30.9,9280.4,0.0,3.8,0.0,0.2
2003,1508159,10794.0,2302.2,792.6,8487.8,0.0,3.8,0.0,0.2
2004,1508159,10794.0,2422.0,119.8,8364.3,3.7,3.8,0.0,0.2
2005,1508159,10794.0,2538.2,116.2,7607.4,644.4,3.8,0.0,0.2
2006,1508159,10794.0,2631.3,93.1,6270.2,1888.5,3.8,0.0,0.2
2007,1508159,10794.0,2784.8,153.5,6222.1,1777.4,9.5,0.0,0.2
2008,1508159,10794.0,2876.3,91.5,6236.8,1671.0,9.7,0.0,0.2
2009,1508159,10794.0,2976.0,99.7,7339.3,428.5,50.0,0.0,0.2
2010,1508159,10794.0,3045.5,69.5,7606.5,135.8,6.0,0.0,0.2
2011,1508159,10794.0,3084.2,38.7,7445.6,257.9,6.1,0.0,0.2
2012,1508159,10794.0,3136.7,52.5,7250.7,400.1,6.3,0.0,0.2
2013,1508159,10794.0,3183.5,46.8,7168.9,435.0,6.4,0.0,0.2
2014,1508159,10794.0,3198.2,14.7,4505.2,3086.7,3.7,0.0,0.2
2015,1508159,10794.0,3251.4,53.2,6430.1,1112.3,0.0,0.0,0.2
2016,1508159,10794.0,3315.1,63.7,5060.7,2418.0,0.0,0.0,0.2
2017,1508159,10794.0,3403.9,88.8,7389.4,0.5,0.0,0.0,0.2
2018,1508159,10794.0,3488.2,84.4,7265.0,40.6,0.0,0.0,0.2
2019,1508159,10794.0,3642.6,154.4,7151.2,0.0,0.0,0.0,0.2
2000,1508209,536.0,163.2,,0.0,0.0,536.9,16.4,161.4
2001,1508209,536.0,191.2,28.0,0.0,0.0,346.4,16.4,161.4
2002,1508209,536.0,193.5,2.3,0.0,0.0,344.1,16.4,161.4
2003,1508209,536.0,207.5,14.0,0.0,0.0,329.9,16.4,161.4
2004,1508209,536.0,208.8,1.4,0.0,0.0,328.4,16.4,161.4
2005,1508209,536.0,211.1,2.3,0.0,0.0,326.3,16.4,161.4
2006,1508209,536.0,213.6,2.6,0.0,0.0,323.7,16.4,161.4
2007,1508209,536.0,214.4,0.8,0.0,0.0,323.0,16.4,161.4
2008,1508209,536.0,215.9,1.5,141.1,0.0,1.2,16.4,161.4
2009,1508209,536.0,216.0,0.1,101.1,39.8,1.3,16.4,161.4
2010,1508209,536.0,216.3,0.3,112.7,29.2,0.0,16.4,161.4
2011,1508209,536.0,216.6,0.3,106.0,35.5,0.1,16.4,161.4
2012,1508209,536.0,216.8,0.3,62.3,79.0,0.1,16.4,161.4
2013,1508209,536.0,217.4,0.6,133.5,7.3,0.0,16.4,161.4
2014,1508209,536.0,217.4,0.0,46.6,94.0,0.2,16.4,161.4
2015,1508209,536.0,218.8,1.4,107.4,32.0,0.0,16.4,161.4
2016,1508209,536.0,219.1,0.2,120.9,18.2,0.0,16.4,161.4
2017,1508209,536.0,219.2,0.2,139.0,0.0,0.0,16.4,161.4
2018,1508209,536.0,219.3,0.1,138.9,0.0,0.0,16.4,161.4
2019,1508209,536.0,219.5,0.2,138.7,0.0,0.0,16.4,161.4
2000,1508308,4971.0,3137.1,,1699.6,0.9,0.7,45.4,87.3
2001,1508308,4971.0,3236.3,99.2,1601.2,0.1,0.7,45.4,87.3
2002,1508308,4971.0,3236.9,0.6,1600.5,0.2,0.7,45.4,87.3
2003,1508308,4971.0,3316.5,79.6,1519.0,2.1,0.7,45.4,87.3
2004,1508308,4971.0,3322.4,5.9,1506.8,8.4,0.7,45.4,87.3
2005,1508308,4971.0,3352.3,29.9,1478.3,7.0,0.7,45.4,87.3
2006,1508308,4971.0,3382.2,29.9,1303.1,152.3,0.7,45.4,87.3
2007,1508308,4971.0,3384.7,2.5,1443.1,9.1,1.4,45.4,87.3
2008,1508308,4971.0,3400.7,16.0,1082.7,353.0,1.9,45.4,87.3
2009,1508308,4971.0,3437.1,36.4,923.9,472.8,4.5,45.4,87.3
2010,1508308,4971.0,3455.2,18.1,1218.5,164.4,0.2,45.4,87.3
2011,1508308,4971.0,3459.1,3.9,1120.0,259.0,0.2,45.4,87.3
2012,1508308,4971.0,3459.8,0.7,646.1,732.1,0.3,45.4,87.3
2013,1508308,4971.0,3460.8,0.9,519.6,857.6,0.3,45.4,87.3
2014,1508308,4971.0,3460.8,0.0,1376.4,0.5,0.6,45.4,87.3
2015,1508308,4971.0,3464.9,4.1,1039.4,334.0,0.0,45.4,87.3
2016,1508308,4971.0,3467.3,2.4,351.0,1019.9,0.1,45.4,87.3
2017,1508308,4971.0,3478.9,11.6,1083.1,276.3,0.0,45.4,87.3
2018,1508308,4971.0,3484.0,4.9,361.0,993.3,0.0,45.4,87.3
2019,1508308,4971.0,3493.4,9.4,1344.9,0.0,0.0,45.4,87.3
2000,1508357,3136.0,943.7,,2042.6,0.2,0.0,0.1,149.4
2001,1508357,3136.0,1489.1,545.4,1497.4,0.0,0.0,0.1,149.4
2002,1508357,3136.0,1508.7,19.6,1477.7,0.1,0.0,0.1,149.4
2003,1508357,3136.0,1664.8,156.1,1321.7,0.0,0.0,0.1,149.4
2004,1508357,3136.0,1719.7,54.9,1265.5,1.3,0.0,0.1,149.4
2005,1508357,3136.0,1772.1,52.5,1204.8,9.6,0.0,0.1,149.4
2006,1508357,3136.0,1809.2,37.0,979.4,197.9,0.0,0.1,149.4
2007,1508357,3136.0,1820.9,11.8,828.8,334.4,2.4,0.1,149.4
2008,1508357,3136.0,1831.6,10.7,713.4,438.7,2.8,0.1,149.4
2009,1508357,3136.0,1833.2,1.6,202.9,947.2,3.2,0.1,149.4
2010,1508357,3136.0,1843.0,9.8,484.5,657.8,1.2,0.1,149.4
2011,1508357,3136.0,1894.8,51.8,1083.7,6.8,1.2,0.1,149.4
2012,1508357,3136.0,1900.1,5.3,756.5,328.6,1.3,0.1,149.4
2013,1508357,3136.0,1909.5,9.4,606.8,465.9,4.3,0.1,149.4
2014,1508357,3136.0,1926.4,16.9,754.4,305.7,0.0,0.1,149.4
2015,1508357,3136.0,1974.1,47.7,984.8,27.6,0.0,0.1,149.4
2016,1508357,3136.0,1984.4,10.3,912.6,89.5,0.0,0.1,149.4
2017,1508357,3136.0,1991.6,7.2,994.6,0.3,0.0,0.1,149.4
2018,1508357,3136.0,1996.2,4.5,419.9,570.4,0.0,0.1,149.4
2019,1508357,3136.0,2003.4,7.3,983.1,0.0,0.0,0.1,149.4
2000,1508407,3793.0,3146.3,,629.1,0.0,0.0,0.0,17.6
2001,1508407,3793.0,3172.1,25.8,603.3,0.0,0.0,0.0,17.6
2002,1508407,3793.0,3215.3,43.1,560.1,0.0,0.0,0.0,17.6
2003,1508407,3793.0,3218.2,2.9,557.2,0.0,0.0,0.0,17.6
2004,1508407,3793.0,3256.8,38.6,518.6,0.0,0.0,0.0,17.6
2005,1508407,3793.0,3328.5,71.7,446.9,0.0,0.0,0.0,17.6
2006,1508407,3793.0,3339.9,11.3,435.4,0.1,0.0,0.0,17.6
2007,1508407,3793.0,3358.5,18.6,416.9,0.0,0.0,0.0,17.6
2008,1508407,3793.0,3363.2,4.8,412.2,0.0,0.0,0.0,17.6
2009,1508407,3793.0,3367.6,4.4,407.8,0.0,0.0,0.0,17.6
2010,1508407,3793.0,3371.3,3.7,401.1,2.8,0.2,0.0,17.6
2011,1508407,3793.0,3372.1,0.8,403.0,0.1,0.2,0.0,17.6
2012,1508407,3793.0,3373.6,1.4,401.5,0.0,0.3,0.0,17.6
2013,1508407,3793.0,3374.2,0.7,401.0,0.0,0.2,0.0,17.6
2014,1508407,3793.0,3376.4,2.2,396.9,2.1,0.0,0.0,17.6
2015,1508407,3793.0,3377.5,1.1,397.4,0.5,0.0,0.0,17.6
2016,1508407,3793.0,3377.7,0.2,397.7,0.0,0.0,0.0,17.6
2017,1508407,3793.0,3379.0,1.3,396.4,0.0,0.0,0.0,17.6
2018,1508407,3793.0,3379.8,0.9,311.0,84.6,0.0,0.0,17.6
2019,1508407,3793.0,3381.1,1.2,394.3,0.0,0.0,0.0,17.6
2000,1600055,7762.0,43.1,,7708.4,0.7,0.7,0.0,9.1
2001,1600055,7762.0,63.5,20.4,7688.7,0.0,0.7,0.0,9.1
2002,1600055,7762.0,63.5,0.0,7680.9,7.8,0.7,0.0,9.1
2003,1600055,7762.0,63.6,0.1,7687.9,0.7,0.7,0.0,9.1
2004,1600055,7762.0,68.9,5.3,7661.9,21.4,0.7,0.0,9.1
2005,1600055,7762.0,69.1,0.2,7584.6,98.5,0.7,0.0,9.1
2006,1600055,7762.0,69.6,0.5,7254.0,428.6,0.7,0.0,9.1
2007,1600055,7762.0,70.3,0.7,6606.0,1076.2,0.4,0.0,9.1
2008,1600055,7762.0,70.6,0.3,4802.0,2878.7,1.6,0.0,9.1
2009,1600055,7762.0,71.2,0.6,7320.1,361.3,0.3,0.0,9.1
2010,1600055,7762.0,71.4,0.2,4410.8,3270.6,0.1,0.0,9.1
2011,1600055,7762.0,71.4,0.1,3421.9,4259.3,0.3,0.0,9.1
2012,1600055,7762.0,71.4,0.0,5684.3,1997.1,0.1,0.0,9.1
2013,1600055,7762.0,71.7,0.3,3159.7,4521.3,0.2,0.0,9.1
2014,1600055,7762.0,72.1,0.5,6676.7,1004.0,0.1,0.0,9.1
2015,1600055,7762.0,72.2,0.1,1908.4,5772.3,0.0,0.0,9.1
2016,1600055,7762.0,72.3,0.1,3351.5,4329.0,0.1,0.0,9.1
2017,1600055,7762.0,72.4,0.1,6680.7,999.8,0.0,0.0,9.1
2018,1600055,7762.0,72.7,0.2,5037.3,2642.9,0.0,0.0,9.1
2019,1600055,7762.0,73.3,0.6,6969.1,710.5,0.0,0.0,9.1
2000,1600105,9186.0,37.3,,3151.5,108.4,2.4,4911.1,975.3
2001,1600105,9186.0,37.3,0.0,3259.9,0.0,2.4,4911.1,975.3
2002,1600105,9186.0,37.3,0.0,3249.0,10.9,2.4,4911.1,975.3
2003,1600105,9186.0,91.3,54.0,3205.9,0.0,2.4,4911.1,975.3
2004,1600105,9186.0,92.8,1.5,3082.4,122.0,2.4,4911.1,975.3
2005,1600105,9186.0,93.9,1.1,2862.6,340.7,2.4,4911.1,975.3
2006,1600105,9186.0,100.5,6.6,2413.1,783.6,2.4,4911.1,975.3
2007,1600105,9186.0,102.3,1.8,2385.3,810.9,1.1,4911.1,975.3
2008,1600105,9186.0,104.2,1.9,1685.2,1508.8,1.4,4911.1,975.3
2009,1600105,9186.0,106.2,1.9,2007.5,1183.3,2.6,4911.1,975.3
2010,1600105,9186.0,107.9,1.7,1984.7,1205.7,1.3,4911.1,975.3
2011,1600105,9186.0,108.1,0.2,1654.0,1536.3,1.2,4911.1,975.3
2012,1600105,9186.0,108.1,0.0,1374.6,1815.3,1.6,4911.1,975.3
2013,1600105,9186.0,108.5,0.5,1605.5,1584.2,1.4,4911.1,975.3
2014,1600105,9186.0,109.1,0.6,1817.6,1371.4,1.5,4911.1,975.3
2015,1600105,9186.0,109.5,0.3,1163.5,2026.6,0.0,4911.1,975.3
2016,1600105,9186.0,109.6,0.1,679.2,2510.7,0.1,4911.1,975.3
2017,1600105,9186.0,109.8,0.2,2028.4,1161.4,0.0,4911.1,975.3
2018,1600105,9186.0,109.8,0.0,0.0,3322.7,0.0,4911.1,975.3
2019,1600105,9186.0,110.4,0.7,2345.3,843.9,0.0,4911.1,975.3
2000,1600154,9495.0,124.3,,9327.6,5.3,33.6,0.0,4.2
2001,1600154,9495.0,187.5,63.3,9269.7,0.0,33.6,0.0,4.2
2002,1600154,9495.0,187.6,0.1,9234.5,35.1,33.6,0.0,4.2
2003,1600154,9495.0,187.8,0.1,9239.5,29.9,33.6,0.0,4.2
2004,1600154,9495.0,203.7,15.9,9190.0,63.5,33.6,0.0,4.2
2005,1600154,9495.0,205.5,1.9,8877.3,374.4,33.6,0.0,4.2
2006,1600154,9495.0,207.7,2.2,8127.7,1121.8,33.6,0.0,4.2
2007,1600154,9495.0,219.7,12.0,7589.7,1647.8,33.6,0.0,4.2
2008,1600154,9495.0,223.4,3.7,6262.5,2970.9,34.0,0.0,4.2
2009,1600154,9495.0,227.9,4.5,7054.1,2174.3,34.5,0.0,4.2
2010,1600154,9495.0,229.6,1.7,6164.7,3064.2,32.3,0.0,4.2
2011,1600154,9495.0,231.0,1.4,5571.9,3655.6,32.3,0.0,4.2
2012,1600154,9495.0,231.8,0.8,7573.8,1653.0,32.2,0.0,4.2
2013,1600154,9495.0,235.0,3.2,4177.6,5045.9,32.3,0.0,4.2
2014,1600154,9495.0,240.0,5.0,6384.8,2833.9,32.1,0.0,4.2
2015,1600154,9495.0,241.2,1.1,3766.1,5483.5,0.0,0.0,4.2
2016,1600154,9495.0,242.6,1.4,2133.1,7114.8,0.3,0.0,4.2
2017,1600154,9495.0,244.5,1.8,5487.9,3758.4,0.0,0.0,4.2
2018,1600154,9495.0,246.9,2.4,4832.4,4411.5,0.0,0.0,4.2
2019,1600154,9495.0,251.7,4.8,8604.5,634.6,0.0,0.0,4.2
2000,1600204,14283.0,13.3,,11673.0,42.1,431.7,1950.7,172.2
2001,1600204,14283.0,68.5,55.2,11659.9,0.0,431.7,1950.7,172.2
2002,1600204,14283.0,69.1,0.6,11043.3,616.0,431.7,1950.7,172.2
2003,1600204,14283.0,127.0,57.9,11586.1,15.3,431.7,1950.7,172.2
2004,1600204,14283.0,132.7,5.7,11207.3,388.4,431.7,1950.7,172.2
2005,1600204,14283.0,139.5,6.8,10690.1,898.8,431.7,1950.7,172.2
2006,1600204,14283.0,141.5,2.0,9450.8,2136.1,431.7,1950.7,172.2
2007,1600204,14283.0,154.6,13.1,9078.3,2495.9,431.3,1950.7,172.2
2008,1600204,14283.0,160.9,6.3,7085.8,4481.3,432.1,1950.7,172.2
2009,1600204,14283.0,168.9,8.0,9207.3,2777.4,6.5,1950.7,172.2
2010,1600204,14283.0,181.2,12.3,6610.9,5367.1,0.9,1950.7,172.2
2011,1600204,14283.0,182.1,0.9,5247.9,6729.1,1.0,1950.7,172.2
2012,1600204,14283.0,183.1,1.1,4610.0,7366.0,1.0,1950.7,172.2
2013,1600204,14283.0,185.9,2.8,5372.4,6600.6,1.2,1950.7,172.2
2014,1600204,14283.0,187.7,1.8,6252.1,5720.0,0.3,1950.7,172.2
2015,1600204,14283.0,188.6,1.0,6821.2,5150.3,0.0,1950.7,172.2
2016,1600204,14283.0,189.2,0.6,3374.2,8596.7,0.0,1950.7,172.2
2017,1600204,14283.0,192.4,3.2,8392.4,3575.3,0.0,1950.7,172.2
2018,1600204,14283.0,194.3,2.0,4669.4,7296.4,0.0,1950.7,172.2
2019,1600204,14283.0,196.4,2.1,8504.4,3459.3,0.0,1950.7,172.2
2000,1600212,2117.0,131.0,,457.5,11.5,0.5,1452.3,64.2
2001,1600212,2117.0,131.0,0.0,469.0,0.0,0.5,1452.3,64.2
2002,1600212,2117.0,131.0,0.0,469.0,0.0,0.5,1452.3,64.2
2003,1600212,2117.0,171.1,40.1,428.9,0.0,0.5,1452.3,64.2
2004,1600212,2117.0,171.7,0.6,420.6,7.7,0.5,1452.3,64.2
2005,1600212,2117.0,172.5,0.8,406.9,20.6,0.5,1452.3,64.2
2006,1600212,2117.0,174.9,2.4,373.0,52.1,0.5,1452.3,64.2
2007,1600212,2117.0,175.9,1.0,326.3,98.0,0.3,1452.3,64.2
2008,1600212,2117.0,177.8,1.9,301.1,121.3,0.3,1452.3,64.2
2009,1600212,2117.0,178.1,0.3,167.0,254.8,0.6,1452.3,64.2
2010,1600212,2117.0,182.6,4.5,236.1,181.7,0.1,1452.3,64.2
2011,1600212,2117.0,182.9,0.3,219.1,198.4,0.1,1452.3,64.2
2012,1600212,2117.0,182.9,0.0,287.8,129.7,0.1,1452.3,64.2
2013,1600212,2117.0,183.2,0.2,185.6,231.6,0.1,1452.3,64.2
2014,1600212,2117.0,184.6,1.4,340.1,75.7,0.1,1452.3,64.2
2015,1600212,2117.0,185.1,0.5,381.9,33.5,0.0,1452.3,64.2
2016,1600212,2117.0,186.4,1.3,175.9,238.1,0.1,1452.3,64.2
2017,1600212,2117.0,186.5,0.2,186.8,227.2,0.0,1452.3,64.2
2018,1600212,2117.0,187.2,0.6,63.1,350.2,0.0,1452.3,64.2
2019,1600212,2117.0,188.0,0.8,404.9,7.6,0.0,1452.3,64.2
2000,1600238,5047.0,95.3,,3227.6,7.1,7.9,1643.1,66.0
2001,1600238,5047.0,101.2,6.0,3228.8,0.0,7.9,1643.1,66.0
2002,1600238,5047.0,101.7,0.4,3173.2,55.1,7.9,1643.1,66.0
2003,1600238,5047.0,121.0,19.3,3208.9,0.1,7.9,1643.1,66.0
2004,1600238,5047.0,124.6,3.6,3202.3,3.1,7.9,1643.1,66.0
2005,1600238,5047.0,127.6,3.1,2850.6,351.8,7.9,1643.1,66.0
2006,1600238,5047.0,130.3,2.7,2278.3,921.4,7.9,1643.1,66.0
2007,1600238,5047.0,131.1,0.8,2732.7,467.2,6.9,1643.1,66.0
2008,1600238,5047.0,133.7,2.6,2720.8,476.3,7.1,1643.1,66.0
2009,1600238,5047.0,134.8,1.1,2943.9,252.1,7.1,1643.1,66.0
2010,1600238,5047.0,137.2,2.4,2273.1,921.6,6.0,1643.1,66.0
2011,1600238,5047.0,137.9,0.6,1447.3,1746.6,6.1,1643.1,66.0
2012,1600238,5047.0,138.0,0.1,1454.6,1739.2,6.1,1643.1,66.0
2013,1600238,5047.0,138.3,0.3,1571.0,1622.6,6.0,1643.1,66.0
2014,1600238,5047.0,138.9,0.6,1966.9,1225.6,6.5,1643.1,66.0
2015,1600238,5047.0,142.6,3.8,1936.1,1259.2,0.0,1643.1,66.0
2016,1600238,5047.0,143.6,1.0,1089.3,2104.8,0.2,1643.1,66.0
2017,1600238,5047.0,143.6,0.0,2844.9,349.4,0.0,1643.1,66.0
2018,1600238,5047.0,144.0,0.4,1487.6,1706.3,0.0,1643.1,66.0
2019,1600238,5047.0,145.4,1.4,2946.8,245.7,0.0,1643.1,66.0
2000,1600253,1704.0,46.5,,458.4,0.0,0.2,779.0,419.9
2001,1600253,1704.0,63.4,16.9,441.5,0.0,0.2,779.0,419.9
2002,1600253,1704.0,84.2,20.8,420.4,0.3,0.2,779.0,419.9
2003,1600253,1704.0,86.3,2.1,414.6,4.0,0.2,779.0,419.9
2004,1600253,1704.0,86.4,0.1,415.6,2.9,0.2,779.0,419.9
2005,1600253,1704.0,86.9,0.4,413.4,4.6,0.2,779.0,419.9
2006,1600253,1704.0,87.7,0.8,399.6,17.6,0.2,779.0,419.9
2007,1600253,1704.0,88.1,0.5,355.4,61.2,0.4,779.0,419.9
2008,1600253,1704.0,88.3,0.2,349.4,67.1,0.3,779.0,419.9
2009,1600253,1704.0,88.3,0.0,274.0,142.3,0.5,779.0,419.9
2010,1600253,1704.0,92.0,3.7,302.5,110.5,0.1,779.0,419.9
2011,1600253,1704.0,92.4,0.4,321.4,91.2,0.1,779.0,419.9
2012,1600253,1704.0,92.8,0.4,331.9,80.3,0.1,779.0,419.9
2013,1600253,1704.0,92.8,0.0,231.6,180.6,0.1,779.0,419.9
2014,1600253,1704.0,93.1,0.3,337.6,74.2,0.2,779.0,419.9
2015,1600253,1704.0,93.1,0.0,355.1,56.9,0.0,779.0,419.9
2016,1600253,1704.0,93.1,0.0,205.2,206.8,0.0,779.0,419.9
2017,1600253,1704.0,93.2,0.1,174.1,237.8,0.0,779.0,419.9
2018,1600253,1704.0,95.3,2.1,379.4,30.4,0.0,779.0,419.9
2019,1600253,1704.0,95.4,0.2,350.5,59.2,0.0,779.0,419.9
2000,1600279,30974.0,123.3,,30365.4,6.0,269.7,146.9,62.7
2001,1600279,30974.0,125.3,2.0,30369.4,0.0,269.7,146.9,62.7
2002,1600279,30974.0,126.7,1.4,30359.5,8.5,269.7,146.9,62.7
2003,1600279,30974.0,152.9,26.3,30312.9,28.9,269.7,146.9,62.7
2004,1600279,30974.0,156.6,3.7,30147.5,190.6,269.7,146.9,62.7
2005,1600279,30974.0,159.2,2.6,29109.8,1225.7,269.7,146.9,62.7
2006,1600279,30974.0,160.9,1.7,26369.6,3964.2,269.7,146.9,62.7
2007,1600279,30974.0,164.9,3.9,24800.2,5525.2,274.1,146.9,62.7
2008,1600279,30974.0,174.1,9.3,22800.3,7519.5,270.5,146.9,62.7
2009,1600279,30974.0,179.2,5.1,22935.0,7370.3,279.9,146.9,62.7
2010,1600279,30974.0,184.7,5.5,24124.5,6189.1,266.1,146.9,62.7
2011,1600279,30974.0,186.4,1.7,25702.3,4609.7,266.0,146.9,62.7
2012,1600279,30974.0,189.8,3.4,23659.4,6651.8,263.4,146.9,62.7
2013,1600279,30974.0,190.5,0.7,15425.1,14881.4,267.4,146.9,62.7
2014,1600279,30974.0,194.3,3.8,19999.1,10307.5,263.5,146.9,62.7
2015,1600279,30974.0,195.8,1.5,22150.8,8417.8,0.0,146.9,62.7
2016,1600279,30974.0,196.6,0.8,14868.3,15432.7,266.8,146.9,62.7
2017,1600279,30974.0,198.6,2.0,22038.2,8527.6,0.0,146.9,62.7
2018,1600279,30974.0,200.5,1.9,24989.8,5574.1,0.0,146.9,62.7
2019,1600279,30974.0,202.0,1.5,27494.9,3067.5,0.0,146.9,62.7
2000,1600303,6419.0,244.5,,2080.5,21.1,1.9,3119.5,951.5
2001,1600303,6419.0,253.5,9.0,2092.6,0.0,1.9,3119.5,951.5
2002,1600303,6419.0,289.3,35.8,2056.8,0.0,1.9,3119.5,951.5
2003,1600303,6419.0,351.2,61.9,1990.3,4.6,1.9,3119.5,951.5
2004,1600303,6419.0,363.3,12.1,1960.2,22.6,1.9,3119.5,951.5
2005,1600303,6419.0,372.0,8.8,1860.0,114.1,1.9,3119.5,951.5
2006,1600303,6419.0,377.4,5.4,1675.8,292.9,1.9,3119.5,951.5
2007,1600303,6419.0,382.4,4.9,1625.0,338.9,1.7,3119.5,951.5
2008,1600303,6419.0,389.4,7.0,1468.4,488.3,1.9,3119.5,951.5
2009,1600303,6419.0,390.2,0.8,994.6,959.9,3.3,3119.5,951.5
2010,1600303,6419.0,399.4,9.2,1234.5,713.5,0.6,3119.5,951.5
2011,1600303,6419.0,400.2,0.9,861.9,1085.1,0.8,3119.5,951.5
2012,1600303,6419.0,402.4,2.1,1474.5,470.6,0.5,3119.5,951.5
2013,1600303,6419.0,403.8,1.4,942.2,1001.3,0.7,3119.5,951.5
2014,1600303,6419.0,406.2,2.4,1625.4,315.5,0.9,3119.5,951.5
2015,1600303,6419.0,409.2,3.1,1689.2,249.6,0.0,3119.5,951.5
2016,1600303,6419.0,410.9,1.7,348.8,1587.8,0.5,3119.5,951.5
2017,1600303,6419.0,411.5,0.5,911.6,1024.9,0.0,3119.5,951.5
2018,1600303,6419.0,415.3,3.8,887.1,1045.6,0.0,3119.5,951.5
2019,1600303,6419.0,422.4,7.1,1788.5,137.1,0.0,3119.5,951.5
2000,1600402,13140.0,58.9,,11293.9,186.5,10.3,1347.5,242.9
2001,1600402,13140.0,60.6,1.7,11478.7,0.0,10.3,1347.5,242.9
2002,1600402,13140.0,63.5,3.0,11475.7,0.1,10.3,1347.5,242.9
2003,1600402,13140.0,75.6,12.1,11463.6,0.1,10.3,1347.5,242.9
2004,1600402,13140.0,76.6,1.0,11216.8,245.9,10.3,1347.5,242.9
2005,1600402,13140.0,78.3,1.8,10374.2,1086.8,10.3,1347.5,242.9
2006,1600402,13140.0,80.9,2.5,7683.4,3775.0,10.3,1347.5,242.9
2007,1600402,13140.0,86.6,5.7,7668.0,3790.6,4.4,1347.5,242.9
2008,1600402,13140.0,102.6,16.0,10913.3,529.7,4.0,1347.5,242.9
2009,1600402,13140.0,108.5,5.8,10795.8,641.0,4.3,1347.5,242.9
2010,1600402,13140.0,109.7,1.2,6290.4,5146.2,3.3,1347.5,242.9
2011,1600402,13140.0,111.1,1.4,5177.3,6257.9,3.3,1347.5,242.9
2012,1600402,13140.0,115.5,4.4,8903.7,2527.2,3.2,1347.5,242.9
2013,1600402,13140.0,116.5,1.0,5401.8,6028.0,3.3,1347.5,242.9
2014,1600402,13140.0,119.7,3.2,8375.2,3051.2,3.5,1347.5,242.9
2015,1600402,13140.0,121.6,1.9,8045.1,3382.9,0.0,1347.5,242.9
2016,1600402,13140.0,122.9,1.3,8055.3,3371.2,0.2,1347.5,242.9
2017,1600402,13140.0,124.5,1.6,8425.8,2999.3,0.0,1347.5,242.9
2018,1600402,13140.0,129.2,4.7,9855.3,1565.0,0.0,1347.5,243.0
2019,1600402,13140.0,131.6,2.4,10382.9,1035.0,0.0,1347.5,243.0
2000,1600501,22642.0,106.0,,13555.7,0.2,4953.0,3899.9,127.2
2001,1600501,22642.0,145.7,39.7,13516.2,0.0,4953.0,3899.9,127.2
2002,1600501,22642.0,145.7,0.0,12979.1,537.1,4953.0,3899.9,127.2
2003,1600501,22642.0,159.8,14.1,13498.9,3.2,4953.0,3899.9,127.2
2004,1600501,22642.0,165.7,5.9,12595.7,900.5,4953.0,3899.9,127.2
2005,1600501,22642.0,169.0,3.4,12803.9,689.0,4953.0,3899.9,127.2
2006,1600501,22642.0,172.9,3.9,11580.7,1908.3,4953.0,3899.9,127.2
2007,1600501,22642.0,179.1,6.1,9068.9,4388.3,4978.6,3899.9,127.2
2008,1600501,22642.0,190.5,11.4,9162.7,4286.5,4975.2,3899.9,127.2
2009,1600501,22642.0,194.6,4.1,12533.5,5684.6,202.2,3899.9,127.2
2010,1600501,22642.0,199.5,4.9,8796.4,9422.7,196.3,3899.9,127.2
2011,1600501,22642.0,201.6,2.1,9442.1,8778.6,192.6,3899.9,127.2
2012,1600501,22642.0,203.9,2.3,10956.1,7277.5,177.4,3899.9,127.2
2013,1600501,22642.0,208.3,4.4,8116.0,10105.4,185.2,3899.9,127.2
2014,1600501,22642.0,210.8,2.5,10424.1,7809.6,170.4,3899.9,127.2
2015,1600501,22642.0,212.1,1.3,10233.2,8169.6,0.0,3899.9,127.2
2016,1600501,22642.0,212.6,0.5,4460.1,13761.4,180.8,3899.9,127.2
2017,1600501,22642.0,214.3,1.7,13845.1,4555.5,0.0,3899.9,127.2
2018,1600501,22642.0,216.7,2.4,8685.1,9713.1,0.0,3899.9,127.2
2019,1600501,22642.0,224.0,7.3,14065.4,4325.5,0.0,3899.9,127.2
2000,1600535,4407.0,208.8,,3438.9,78.7,21.4,639.8,19.4
2001,1600535,4407.0,228.9,20.1,3497.5,0.0,21.4,639.8,19.4
2002,1600535,4407.0,232.4,3.5,3475.4,18.6,21.4,639.8,19.4
2003,1600535,4407.0,265.2,32.8,3461.2,0.0,21.4,639.8,19.4
2004,1600535,4407.0,282.9,17.7,3410.7,32.8,21.4,639.8,19.4
2005,1600535,4407.0,302.7,19.8,3046.3,377.4,21.4,639.8,19.4
2006,1600535,4407.0,308.1,5.4,1992.1,1426.2,21.4,639.8,19.4
2007,1600535,4407.0,330.6,22.5,2776.3,620.6,20.3,639.8,19.4
2008,1600535,4407.0,344.1,13.4,3235.6,148.4,19.7,639.8,19.4
2009,1600535,4407.0,348.6,4.5,3266.2,113.1,19.9,639.8,19.4
2010,1600535,4407.0,350.3,1.7,2073.1,1305.9,18.5,639.8,19.4
2011,1600535,4407.0,352.6,2.3,1551.8,1824.8,18.6,639.8,19.4
2012,1600535,4407.0,355.2,2.6,2020.7,1353.5,18.4,639.8,19.4
2013,1600535,4407.0,357.1,1.9,1673.3,1698.6,18.8,639.8,19.4
2014,1600535,4407.0,359.4,2.4,2485.3,884.3,18.8,639.8,19.4
2015,1600535,4407.0,360.0,0.6,2220.7,1167.1,0.0,639.8,19.4
